home_lineup_tuple,away_lineup_tuple,total_home_points,total_away_points,total_duration,total_stints,net_points,net_per_60
"('1134', '1710', '1722', '1800', '735')","('15', '1709', '1730', '1838', '1885')",-100,-101,36,1,1,1.6666666666666665
"('1134', '1710', '1722', '1800', '735')","('15', '1709', '1838', '1885', '400')",3,6,32,2,-3,-5.625
"('1134', '1710', '1722', '1800', '735')","('15', '1838', '1885', '399', '400')",9,5,28,3,4,8.571428571428571
"('1134', '1710', '1722', '1800', '970')","('15', '1709', '1838', '1885', '2039')",0,0,7,1,0,0.0
"('1134', '1710', '1722', '1800', '970')","('15', '1838', '1885', '2039', '399')",0,1,9,2,-1,-6.666666666666666
"('1134', '1710', '1722', '3', '51')","('1717', '2042', '2059', '363', '458')",6,5,32,2,1,1.875
"('1134', '1710', '1722', '3', '51')","('1717', '2042', '363', '458', '762')",0,0,5,1,0,0.0
"('1134', '1710', '1800', '2031', '236')","('15', '1709', '1838', '2032', '2039')",0,3,17,1,-3,-10.588235294117649
"('1134', '1710', '1800', '2031', '3')","('2101', '339', '361', '915', '916')",0,4,8,1,-4,-30.0
"('1134', '1710', '1800', '236', '3')","('15', '1838', '2032', '2039', '399')",0,2,13,1,-2,-9.230769230769232
"('1134', '1710', '1800', '236', '3')","('15', '1838', '2032', '399', '400')",6,4,11,1,2,10.90909090909091
"('1134', '1710', '1800', '236', '3')","('1505', '1711', '1721', '1899', '45')",-63,-66,65,2,3,2.769230769230769
"('1134', '1710', '1800', '236', '3')","('1711', '1721', '1899', '45', '702')",0,2,10,1,-2,-12.0
"('1134', '1710', '1800', '236', '3')","('1717', '2042', '2059', '458', '714')",12,10,36,3,2,3.333333333333333
"('1134', '1710', '1800', '236', '3')","('1717', '2042', '2059', '458', '762')",2,3,11,1,-1,-5.454545454545455
"('1134', '1710', '1800', '236', '51')","('1717', '2059', '363', '762', '959')",6,4,31,4,2,3.870967741935484
"('1134', '1710', '1800', '236', '51')","('1717', '363', '458', '714', '762')",2,0,11,1,2,10.90909090909091
"('1134', '1710', '1800', '236', '51')","('2059', '363', '458', '714', '762')",8,3,20,2,5,15.0
"('1134', '1710', '1800', '236', '970')","('1717', '2042', '2059', '714', '762')",8,9,39,1,-1,-1.5384615384615383
"('1134', '1710', '1800', '28', '3')","('123', '1711', '1721', '1899', '45')",6,6,20,1,0,0.0
"('1134', '1710', '1800', '28', '3')","('1711', '1721', '1899', '45', '89')",4,9,23,1,-5,-13.043478260869565
"('1134', '1710', '1800', '3', '949')","('1890', '2091', '2101', '467', '915')",11,8,70,3,3,2.5714285714285716
"('1134', '1710', '1800', '3', '970')","('339', '361', '915', '916', '960')",4,3,18,1,1,3.333333333333333
"('1134', '1710', '1800', '3', '970')","('361', '467', '915', '916', '960')",0,0,5,1,0,0.0
"('1134', '1710', '2031', '236', '28')","('1110', '1505', '1711', '1899', '45')",0,4,9,1,-4,-26.666666666666664
"('1134', '1710', '2031', '236', '28')","('1505', '1711', '1721', '1899', '45')",0,0,2,1,0,0.0
"('1134', '1710', '2031', '3', '735')","('1890', '2054', '339', '467', '915')",2,0,4,1,2,30.0
"('1134', '1710', '2031', '3', '735')","('1890', '2091', '339', '467', '915')",0,0,7,1,0,0.0
"('1134', '1710', '2031', '3', '735')","('1890', '2091', '361', '467', '915')",1,0,3,1,1,20.0
"('1134', '1710', '28', '735', '949')","('1890', '2091', '361', '467', '915')",-94,-63,82,4,-31,-22.682926829268293
"('1134', '1710', '3', '735', '949')","('1890', '2091', '361', '467', '915')",0,0,3,1,0,0.0
"('1134', '1710', '3', '949', '970')","('1890', '467', '915', '916', '960')",14,5,37,1,9,14.594594594594595
"('1134', '1710', '3', '949', '970')","('361', '467', '915', '916', '960')",5,0,12,1,5,25.0
"('1134', '1800', '2031', '236', '28')","('1110', '1505', '1711', '1899', '45')",0,0,6,1,0,0.0
"('1134', '1800', '2031', '3', '735')","('1890', '2054', '2101', '339', '915')",6,10,24,2,-4,-10.0
"('1134', '1800', '236', '28', '3')","('1110', '1711', '1721', '1899', '45')",0,0,3,1,0,0.0
"('1134', '1800', '236', '28', '3')","('123', '1711', '1721', '1899', '45')",4,1,25,2,3,7.199999999999999
"('1134', '1800', '236', '28', '949')","('1110', '1505', '1711', '1899', '45')",6,2,15,1,4,16.0
"('1134', '1800', '236', '28', '949')","('1110', '1711', '1721', '1899', '45')",1,0,5,1,1,12.0
"('1134', '1800', '236', '28', '949')","('1110', '1711', '1899', '45', '686')",8,9,45,2,-1,-1.3333333333333335
"('1134', '1800', '236', '28', '949')","('1110', '1711', '1899', '45', '702')",6,4,26,2,2,4.615384615384616
"('1134', '1800', '236', '3', '949')","('123', '1711', '1721', '1899', '45')",1,2,8,1,-1,-7.5
"('1134', '1800', '236', '3', '949')","('1711', '1721', '1899', '45', '702')",2,6,9,1,-4,-26.666666666666664
"('1134', '1800', '236', '949', '970')","('1110', '1711', '1721', '1899', '45')",2,2,9,1,0,0.0
"('1134', '236', '28', '949', '970')","('1110', '1711', '1899', '45', '686')",8,7,41,2,1,1.4634146341463414
"('1134', '236', '3', '949', '970')","('1110', '1711', '1721', '1899', '45')",0,0,3,1,0,0.0
"('1138', '1538', '1714', '1723', '1892')","('1477', '1853', '190', '193', '224')",5,2,16,1,3,11.25
"('1138', '1538', '1714', '1723', '1892')","('1477', '1853', '190', '193', '896')",0,0,4,1,0,0.0
"('1138', '1538', '1714', '1723', '1892')","('1477', '1853', '190', '258', '896')",0,0,2,1,0,0.0
"('1138', '1538', '1723', '1889', '1892')","('1477', '190', '193', '224', '896')",0,0,1,1,0,0.0
"('1138', '1538', '1892', '2036', '221')","('1718', '179', '677', '753', '958')",5,5,13,1,0,0.0
"('1138', '1714', '1723', '423', '441')","('1718', '179', '677', '753', '958')",0,0,11,2,0,0.0
"('1138', '1723', '221', '441', '980')","('1718', '179', '677', '753', '958')",0,0,3,1,0,0.0
"('1138', '1892', '2036', '221', '441')","('1499', '1718', '179', '1914', '677')",2,0,15,4,2,8.0
"('120', '1719', '21', '739', '757')","('1425', '1536', '1563', '1915', '2030')",6,7,28,5,-1,-2.142857142857143
"('120', '1719', '21', '739', '757')","('1425', '1536', '1915', '2030', '271')",4,5,42,2,-1,-1.4285714285714284
"('120', '1719', '21', '739', '757')","('1425', '1536', '1915', '2030', '950')",28,28,144,8,0,0.0
"('120', '1719', '431', '757', '905')","('1005', '1508', '165', '1749', '983')",5,5,16,2,0,0.0
"('120', '1719', '431', '757', '905')","('165', '1749', '1903', '672', '983')",2,0,13,1,2,9.230769230769232
"('120', '1719', '431', '757', '905')","('1739', '1742', '452', '56', '699')",6,4,20,2,2,6.0
"('120', '1719', '739', '757', '781')","('166', '1731', '270', '296', '406')",-75,-69,92,3,-6,-3.9130434782608696
"('120', '1719', '739', '757', '905')","('1005', '1508', '165', '1749', '983')",2,0,6,1,2,20.0
"('120', '176', '21', '278', '739')","('1074', '1544', '1683', '2035', '953')",8,8,37,2,0,0.0
"('120', '176', '21', '278', '739')","('1074', '1544', '1891', '2035', '673')",5,2,12,1,3,15.0
"('120', '176', '278', '739', '757')","('1074', '1544', '1891', '2035', '673')",2,2,11,1,0,0.0
"('120', '176', '278', '739', '757')","('1074', '1544', '1891', '2035', '754')",3,0,15,1,3,12.0
"('120', '176', '278', '739', '757')","('1074', '1728', '1891', '673', '754')",10,5,44,2,5,6.818181818181818
"('120', '176', '278', '739', '757')","('1074', '1891', '2035', '673', '754')",2,2,24,1,0,0.0
"('120', '176', '278', '739', '757')","('1731', '2058', '216', '296', '406')",11,16,89,5,-5,-3.3707865168539324
"('120', '176', '278', '757', '905')","('1683', '1728', '1891', '2035', '953')",3,2,13,1,1,4.615384615384616
"('120', '176', '739', '757', '937')","('1544', '1728', '1891', '2035', '953')",2,2,15,1,0,0.0
"('120', '176', '739', '757', '937')","('1728', '1891', '2035', '673', '953')",0,2,18,1,-2,-6.666666666666666
"('120', '176', '757', '905', '937')","('1728', '1891', '2035', '673', '953')",4,2,15,1,2,8.0
"('120', '21', '278', '431', '739')","('1717', '2042', '2059', '458', '762')",3,2,11,1,1,5.454545454545455
"('120', '21', '278', '431', '739')","('1717', '2042', '363', '458', '762')",4,4,22,3,0,0.0
"('120', '21', '278', '431', '739')","('1717', '363', '714', '919', '959')",-93,-94,66,3,1,0.9090909090909092
"('120', '21', '278', '431', '905')","('1074', '1544', '1683', '1728', '1891')",15,13,32,2,2,3.75
"('120', '21', '278', '431', '905')","('1505', '1711', '1899', '426', '45')",0,0,11,1,0,0.0
"('120', '21', '278', '739', '905')","('1000', '1508', '165', '1749', '1883')",0,2,14,2,-2,-8.571428571428571
"('120', '21', '278', '739', '905')","('1000', '1508', '165', '1749', '672')",7,2,10,1,5,30.0
"('120', '21', '278', '739', '905')","('1074', '1544', '1683', '1728', '1891')",0,0,1,1,0,0.0
"('120', '21', '278', '739', '905')","('1074', '1544', '1728', '1891', '754')",2,2,8,1,0,0.0
"('120', '21', '278', '739', '905')","('1074', '1728', '1891', '673', '754')",8,6,21,1,2,5.7142857142857135
"('120', '21', '278', '739', '905')","('1717', '363', '714', '762', '959')",2,2,24,4,0,0.0
"('120', '21', '278', '739', '905')","('2042', '2059', '458', '714', '762')",4,4,12,1,0,0.0
"('120', '21', '278', '739', '905')","('2042', '2059', '714', '762', '959')",2,2,15,1,0,0.0
"('120', '21', '278', '739', '905')","('2042', '363', '714', '762', '959')",10,9,33,1,1,1.8181818181818183
"('120', '21', '278', '739', '905')","('363', '714', '762', '919', '959')",5,2,9,1,3,20.0
"('120', '21', '278', '739', '937')","('1717', '2042', '363', '458', '762')",0,0,1,1,0,0.0
"('120', '21', '278', '739', '937')","('1717', '2042', '363', '458', '919')",10,12,46,3,-2,-2.608695652173913
"('120', '21', '278', '781', '905')","('1717', '363', '714', '762', '959')",0,0,4,2,0,0.0
"('120', '21', '717', '739', '757')","('1425', '1536', '1915', '2030', '271')",-104,-89,63,3,-15,-14.285714285714285
"('120', '21', '717', '739', '757')","('1425', '1536', '1915', '2030', '383')",2,6,26,2,-4,-9.230769230769232
"('120', '21', '739', '757', '905')","('1425', '1536', '1915', '2030', '271')",5,4,30,1,1,2.0
"('120', '21', '739', '757', '905')","('1425', '1536', '1915', '2030', '383')",2,2,19,1,0,0.0
"('120', '278', '431', '739', '757')","('1074', '1544', '1683', '1728', '1891')",2,0,7,1,2,17.142857142857142
"('120', '278', '431', '739', '757')","('1074', '1544', '1728', '1891', '673')",1,0,4,1,1,15.0
"('120', '278', '431', '739', '757')","('1074', '1728', '1891', '673', '754')",2,4,20,2,-2,-6.0
"('120', '278', '431', '739', '757')","('1711', '1721', '1899', '45', '702')",1,3,11,2,-2,-10.90909090909091
"('120', '278', '431', '739', '757')","('1717', '363', '714', '919', '959')",2,4,18,1,-2,-6.666666666666666
"('120', '278', '431', '739', '757')","('1717', '714', '762', '919', '959')",19,6,39,2,13,20.0
"('120', '278', '431', '739', '757')","('1721', '1899', '426', '45', '702')",10,11,32,1,-1,-1.875
"('120', '278', '431', '739', '757')","('1721', '1899', '45', '686', '702')",2,1,5,1,1,12.0
"('120', '278', '431', '757', '905')","('123', '1721', '1899', '426', '45')",14,8,44,4,6,8.181818181818182
"('120', '278', '431', '757', '905')","('1505', '1711', '1899', '426', '45')",10,13,63,5,-3,-2.8571428571428568
"('120', '278', '431', '757', '905')","('1711', '1899', '426', '45', '89')",2,0,8,1,2,15.0
"('120', '278', '431', '757', '905')","('1721', '1899', '426', '45', '702')",7,8,33,3,-1,-1.8181818181818183
"('120', '278', '739', '757', '905')","('1000', '1005', '1508', '165', '1749')",-55,-60,82,3,5,3.6585365853658534
"('120', '278', '739', '757', '905')","('1000', '1508', '165', '1749', '1883')",6,0,29,3,6,12.413793103448276
"('120', '278', '739', '757', '905')","('1000', '1508', '165', '1749', '983')",0,0,5,1,0,0.0
"('120', '278', '739', '757', '905')","('1005', '1508', '165', '1749', '983')",25,16,84,2,9,6.428571428571428
"('120', '278', '739', '757', '905')","('1711', '1721', '1899', '45', '702')",2,3,20,2,-1,-3.0
"('120', '278', '739', '757', '905')","('1721', '1899', '426', '45', '702')",23,25,91,7,-2,-1.3186813186813189
"('120', '278', '739', '757', '905')","('1731', '2058', '216', '296', '406')",4,5,12,1,-1,-5.0
"('120', '431', '717', '739', '757')","('1023', '121', '1740', '1741', '56')",-115,-92,46,1,-23,-30.0
"('120', '431', '739', '757', '905')","('1023', '121', '1740', '1741', '56')",3,8,31,1,-5,-9.67741935483871
"('120', '431', '739', '757', '905')","('1074', '1728', '1891', '673', '754')",-83,-67,91,2,-16,-10.549450549450551
"('120', '431', '739', '757', '905')","('121', '1740', '1741', '56', '699')",0,1,3,1,-1,-20.0
"('120', '431', '739', '757', '905')","('1740', '1741', '1742', '452', '699')",0,0,1,1,0,0.0
"('120', '431', '757', '905', '937')","('1739', '1740', '1742', '452', '699')",1,0,9,2,1,6.666666666666666
"('120', '431', '757', '905', '937')","('1739', '1742', '452', '56', '699')",3,5,14,2,-2,-8.571428571428571
"('120', '431', '757', '905', '937')","('1740', '1742', '452', '56', '699')",9,10,34,1,-1,-1.7647058823529411
"('120', '739', '757', '905', '937')","('1505', '1711', '1899', '45', '686')",-72,-72,67,1,0,0.0
"('120', '739', '757', '905', '937')","('1711', '1899', '45', '686', '702')",6,5,14,1,1,4.285714285714286
"('121', '1739', '1740', '1741', '452')","('164', '275', '369', '779', '84')",-78,-69,84,2,-9,-6.428571428571428
"('121', '1739', '1740', '1742', '2046')","('120', '1719', '739', '757', '905')",-63,-52,84,2,-11,-7.857142857142858
"('121', '1739', '1740', '1742', '2106')","('120', '1719', '431', '739', '757')",4,4,17,1,0,0.0
"('121', '1739', '1740', '1742', '2106')","('120', '1719', '739', '757', '905')",2,1,16,1,1,3.75
"('121', '1739', '1740', '2046', '2106')","('1110', '1505', '1711', '1721', '1899')",-77,-90,47,2,13,16.595744680851066
"('121', '1739', '1740', '2046', '2106')","('1110', '1505', '1721', '1899', '426')",13,11,39,2,2,3.0769230769230766
"('121', '1739', '1740', '2046', '2106')","('1110', '1721', '1899', '426', '702')",0,0,1,1,0,0.0
"('121', '1739', '1740', '2046', '2106')","('1110', '1721', '426', '45', '702')",0,0,5,1,0,0.0
"('121', '1739', '1740', '2046', '2106')","('120', '1719', '431', '739', '757')",3,5,41,3,-2,-2.926829268292683
"('121', '1739', '1740', '2046', '2106')","('120', '1719', '431', '757', '905')",17,14,119,9,3,1.5126050420168067
"('121', '1739', '1740', '2046', '2106')","('120', '1719', '739', '757', '905')",11,15,49,2,-4,-4.897959183673469
"('121', '1739', '1740', '2106', '452')","('1717', '1761', '714', '762', '959')",-72,-71,59,1,-1,-1.0169491525423728
"('121', '1739', '1740', '442', '699')","('164', '275', '369', '703', '779')",3,0,20,4,3,9.0
"('121', '1739', '1741', '1742', '2046')","('120', '1719', '431', '757', '905')",0,6,18,2,-6,-20.0
"('121', '1739', '1741', '2046', '452')","('120', '1719', '21', '431', '905')",4,0,12,1,4,20.0
"('121', '1739', '1741', '2046', '452')","('120', '431', '739', '757', '937')",6,0,31,1,6,11.612903225806452
"('121', '1739', '1741', '2046', '452')","('120', '431', '757', '905', '937')",5,6,17,1,-1,-3.5294117647058822
"('121', '1739', '1741', '2046', '452')","('15', '2032', '2039', '2047', '399')",0,0,3,1,0,0.0
"('121', '1739', '1741', '2046', '452')","('1709', '1838', '1885', '400', '976')",-94,-86,87,2,-8,-5.517241379310345
"('121', '1739', '1741', '2046', '452')","('1709', '1885', '2047', '399', '976')",10,8,47,3,2,2.5531914893617023
"('121', '1739', '1741', '2046', '452')","('1709', '1894', '2047', '399', '976')",9,4,32,3,5,9.375
"('121', '1739', '1741', '2046', '452')","('1719', '21', '278', '431', '905')",0,0,9,1,0,0.0
"('121', '1739', '1741', '2046', '452')","('1719', '21', '278', '739', '905')",2,2,11,1,0,0.0
"('121', '1739', '1741', '2046', '452')","('1719', '278', '431', '739', '757')",2,0,14,1,2,8.571428571428571
"('121', '1739', '1741', '2046', '452')","('1719', '278', '739', '757', '905')",0,0,1,1,0,0.0
"('121', '1739', '1741', '2046', '452')","('1885', '2032', '2039', '2047', '399')",4,2,19,2,2,6.315789473684211
"('121', '1739', '1741', '2046', '452')","('1885', '2039', '2047', '399', '400')",19,16,91,5,3,1.978021978021978
"('121', '1739', '1741', '2046', '452')","('1885', '2047', '399', '400', '976')",4,6,24,3,-2,-5.0
"('121', '1739', '1741', '2046', '56')","('15', '1709', '1894', '2032', '2039')",2,3,15,1,-1,-4.0
"('121', '1739', '1742', '2046', '2106')","('120', '1719', '431', '757', '905')",5,7,23,2,-2,-5.217391304347826
"('121', '1739', '1742', '2046', '452')","('1110', '1505', '1899', '426', '686')",4,4,15,1,0,0.0
"('121', '1739', '1742', '2046', '452')","('1505', '1721', '1899', '426', '686')",0,0,2,1,0,0.0
"('121', '1739', '1742', '2046', '452')","('1721', '1899', '426', '686', '702')",2,0,5,1,2,24.0
"('121', '1739', '1742', '2046', '452')","('1721', '426', '45', '686', '702')",4,2,17,3,2,7.0588235294117645
"('121', '1739', '2046', '452', '56')","('15', '1709', '1885', '2032', '2039')",0,0,17,1,0,0.0
"('121', '1740', '1741', '1742', '2046')","('109', '166', '2130', '216', '270')",9,6,36,2,3,5.0
"('121', '1740', '1741', '452', '699')","('164', '275', '369', '779', '84')",2,3,7,1,-1,-8.571428571428571
"('121', '1740', '1742', '2046', '452')","('1110', '1505', '1899', '426', '686')",2,3,34,4,-1,-1.7647058823529411
"('121', '1740', '2106', '452', '699')","('1717', '1761', '714', '762', '959')",13,10,42,2,3,4.285714285714286
"('121', '1740', '442', '452', '699')","('164', '275', '369', '703', '779')",7,4,18,1,3,10.0
"('121', '1741', '2046', '452', '699')","('15', '2032', '2039', '2047', '399')",4,4,37,2,0,0.0
"('123', '145', '1505', '1721', '89')","('2042', '2059', '458', '93', '959')",0,0,3,1,0,0.0
"('123', '145', '1505', '1721', '89')","('2059', '458', '714', '93', '959')",2,2,7,1,0,0.0
"('123', '145', '1711', '1721', '1899')","('1717', '2042', '2059', '458', '714')",2,1,13,2,1,4.615384615384616
"('123', '145', '1711', '1721', '1899')","('1717', '2042', '458', '714', '762')",0,0,3,1,0,0.0
"('123', '145', '1711', '1721', '686')","('1717', '2042', '2059', '458', '714')",6,6,15,1,0,0.0
"('123', '145', '1721', '1899', '89')","('1717', '2059', '458', '714', '959')",7,3,20,1,4,12.0
"('123', '145', '1721', '1899', '89')","('2059', '458', '714', '93', '959')",4,2,7,1,2,17.142857142857142
"('123', '1505', '1711', '1721', '1899')","('1000', '1005', '1508', '165', '1749')",-89,-81,53,1,-8,-9.056603773584905
"('123', '1505', '1711', '1721', '45')","('1000', '1005', '1508', '1749', '1903')",4,4,19,2,0,0.0
"('123', '1505', '1711', '1721', '45')","('1000', '1005', '1749', '1903', '672')",6,6,36,3,0,0.0
"('123', '1505', '1711', '1721', '45')","('1000', '1749', '1903', '435', '672')",2,1,20,1,1,3.0
"('123', '1505', '1711', '1899', '686')","('1000', '1749', '1883', '1903', '435')",2,1,9,1,1,6.666666666666666
"('123', '1505', '1711', '1899', '686')","('1498', '198', '251', '345', '764')",0,4,16,1,-4,-15.0
"('123', '1505', '1711', '1899', '686')","('166', '216', '270', '323', '977')",7,4,10,1,3,18.0
"('123', '1505', '1711', '1899', '686')","('2130', '270', '323', '375', '977')",2,0,5,1,2,24.0
"('123', '1505', '1711', '426', '45')","('1495', '1498', '1956', '198', '345')",6,6,26,3,0,0.0
"('123', '1505', '1711', '45', '686')","('1000', '1749', '1903', '435', '672')",11,13,33,1,-2,-3.6363636363636367
"('123', '1505', '1721', '1899', '426')","('1434', '1500', '1736', '1882', '1897')",-67,-72,53,4,5,5.660377358490567
"('123', '1505', '1721', '1899', '45')","('15', '1730', '1885', '1894', '2032')",0,0,3,1,0,0.0
"('123', '1505', '1721', '1899', '686')","('1498', '198', '251', '345', '764')",2,4,9,1,-2,-13.333333333333332
"('123', '1505', '1721', '1899', '686')","('2130', '270', '323', '375', '977')",0,4,18,1,-4,-13.333333333333332
