home_lineup_tuple,away_lineup_tuple,total_home_points,total_away_points,total_duration,total_stints,net_points,net_per_60
"('1890', '201', '2101', '467', '915')","('1717', '1761', '2042', '919', '93')",4,2,25,2,2,4.8
"('1719', '739', '757', '905', '937')","('1740', '1741', '452', '56', '699')",21,13,101,2,8,4.75
"('1000', '1508', '165', '1749', '1903')","('133', '136', '1884', '469', '922')",9,6,38,2,3,4.74
"('1732', '1888', '43', '436', '63')","('164', '275', '703', '779', '84')",7,4,38,2,3,4.74
"('1717', '363', '458', '714', '762')","('123', '1505', '1711', '1721', '1899')",12,8,52,2,4,4.62
"('1000', '1005', '165', '1749', '1903')","('124', '1513', '1715', '185', '57')",2,0,26,2,2,4.62
"('1088', '1630', '2043', '711', '76')","('133', '136', '469', '695', '922')",6,4,26,3,2,4.62
"('109', '166', '2130', '375', '406')","('1005', '1749', '1903', '2044', '672')",6,4,26,1,2,4.62
"('1134', '1800', '236', '28', '949')","('1110', '1711', '1899', '45', '702')",6,4,26,2,2,4.62
"('1502', '168', '1712', '219', '682')","('1500', '1913', '2033', '2062', '697')",6,4,26,2,2,4.62
"('1503', '1720', '353', '448', '680')","('1521', '1900', '252', '304', '731')",4,2,26,1,2,4.62
"('1521', '1900', '2052', '252', '935')","('1500', '1736', '1882', '2033', '2062')",8,6,26,2,2,4.62
"('1023', '1740', '1742', '2046', '56')","('1110', '1899', '426', '686', '702')",3,2,13,1,1,4.62
"('1074', '2035', '673', '754', '953')","('164', '275', '703', '779', '969')",3,2,13,1,1,4.62
"('1110', '123', '1711', '45', '702')","('1890', '201', '2091', '361', '467')",7,6,13,1,1,4.62
"('120', '176', '278', '757', '905')","('1683', '1728', '1891', '2035', '953')",3,2,13,1,1,4.62
"('123', '145', '1711', '1721', '1899')","('1717', '2042', '2059', '458', '714')",2,1,13,2,1,4.62
"('1477', '190', '224', '258', '920')","('1023', '1739', '1740', '2046', '442')",1,0,13,1,1,4.62
"('1497', '1725', '210', '324', '708')","('1928', '238', '243', '248', '689')",1,0,13,1,1,4.62
"('15', '1730', '1838', '1894', '2039')","('1521', '1900', '2052', '304', '330')",2,1,13,1,1,4.62
"('1502', '168', '1712', '1716', '219')","('1500', '1913', '2033', '2062', '697')",2,1,13,1,1,4.62
"('1506', '1733', '1886', '365', '64')","('1500', '1724', '1882', '1913', '2033')",3,2,13,1,1,4.62
"('1541', '1713', '2050', '209', '788')","('1088', '1112', '182', '2043', '961')",3,2,13,1,1,4.62
"('1541', '1713', '2050', '213', '722')","('120', '278', '431', '717', '757')",2,1,13,1,1,4.62
"('1721', '426', '686', '702', '89')","('1434', '1500', '1882', '2062', '697')",2,1,13,1,1,4.62
"('1890', '201', '361', '467', '53')","('120', '1719', '431', '739', '757')",2,1,13,2,1,4.62
"('238', '248', '689', '727', '947')","('1732', '1751', '1888', '393', '63')",2,1,13,1,1,4.62
"('1538', '1714', '1892', '2036', '221')","('1112', '1630', '2043', '376', '688')",21,15,79,6,6,4.56
"('1088', '1112', '376', '688', '693')","('1710', '236', '28', '3', '735')",-70,-74,53,1,4,4.53
"('1477', '193', '224', '258', '920')","('133', '136', '1884', '1944', '922')",10,7,40,2,3,4.5
"('1709', '1730', '1838', '1885', '1894')","('1533', '1728', '1891', '2035', '673')",-49,-57,108,6,8,4.44
"('1499', '179', '77', '958', '962')","('103', '1887', '210', '324', '67')",14,10,54,4,4,4.44
"('1032', '1501', '208', '299', '679')","('1112', '146', '2043', '688', '711')",5,3,27,1,2,4.44
"('109', '2130', '270', '375', '406')","('111', '1497', '1725', '210', '324')",4,2,27,1,2,4.44
"('1501', '208', '299', '911', '951')","('1074', '1544', '1683', '1891', '2035')",2,0,27,1,2,4.44
"('1521', '178', '2052', '252', '304')","('15', '1730', '1894', '2032', '399')",4,2,27,1,2,4.44
"('1531', '168', '1712', '219', '956')","('124', '1444', '1715', '185', '57')",11,9,27,1,2,4.44
"('1709', '1838', '1885', '2047', '400')","('2091', '339', '467', '915', '960')",7,5,27,2,2,4.44
"('208', '281', '283', '299', '679')","('275', '369', '703', '779', '84')",7,5,27,2,2,4.44
"('124', '1715', '185', '57', '978')","('121', '1739', '2046', '2106', '56')",31,24,95,5,7,4.42
"('1713', '2050', '213', '349', '722')","('120', '278', '739', '757', '905')",-77,-84,95,3,7,4.42
"('1500', '1882', '1897', '1913', '2064')","('1503', '1720', '1727', '353', '386')",15,10,68,4,5,4.41
"('1499', '1718', '179', '77', '952')","('1134', '1710', '1800', '236', '28')",-77,-80,41,2,3,4.39
"('1890', '2091', '467', '915', '916')","('1533', '1683', '1891', '2035', '673')",12,9,41,3,3,4.39
"('1032', '1501', '208', '283', '951')","('1088', '146', '1630', '688', '711')",16,11,69,5,5,4.35
"('121', '1740', '2106', '452', '699')","('1717', '1761', '714', '762', '959')",13,10,42,2,3,4.29
"('1506', '1886', '365', '397', '979')","('1501', '208', '283', '299', '911')",11,8,42,2,3,4.29
"('1000', '1749', '1903', '435', '672')","('124', '1513', '1715', '185', '468')",6,4,28,1,2,4.29
"('1717', '2042', '458', '919', '93')","('1521', '1900', '304', '330', '935')",7,5,28,2,2,4.29
"('1906', '1924', '2048', '2121', '695')","('1541', '1565', '1600', '209', '895')",6,4,28,1,2,4.29
"('275', '369', '779', '913', '948')","('133', '1884', '1906', '2048', '469')",7,5,28,1,2,4.29
"('1023', '121', '1740', '1742', '452')","('1065', '164', '2068', '779', '948')",3,2,14,2,1,4.29
"('109', '296', '323', '375', '977')","('145', '1505', '1711', '1899', '686')",5,4,14,1,1,4.29
"('120', '739', '757', '905', '937')","('1711', '1899', '45', '686', '702')",6,5,14,1,1,4.29
"('1499', '1559', '1594', '1914', '677')","('137', '238', '243', '248', '389')",1,0,14,1,1,4.29
"('1499', '1718', '179', '77', '952')","('1134', '1710', '1800', '236', '3')",3,2,14,1,1,4.29
"('15', '1709', '1730', '1838', '1894')","('1074', '1728', '1891', '2035', '673')",2,1,14,2,1,4.29
"('1502', '168', '1712', '219', '228')","('201', '2101', '361', '467', '916')",3,2,14,2,1,4.29
"('1506', '1886', '365', '440', '64')","('1088', '1112', '146', '688', '76')",1,0,14,3,1,4.29
"('1541', '1713', '2050', '209', '788')","('1088', '1630', '182', '2043', '961')",3,2,14,1,1,4.29
"('1544', '1683', '1891', '2035', '673')","('133', '136', '469', '695', '922')",2,1,14,1,1,4.29
"('1600', '1713', '177', '2050', '213')","('1088', '1112', '146', '182', '2043')",3,2,14,1,1,4.29
"('1717', '2042', '458', '714', '93')","('1023', '1740', '2046', '2106', '452')",1,0,14,1,1,4.29
"('243', '248', '389', '689', '727')","('1732', '1751', '1888', '393', '436')",1,0,14,1,1,4.29
"('166', '1731', '1904', '296', '375')","('128', '1521', '304', '317', '731')",8,5,43,3,3,4.19
"('2042', '2059', '363', '458', '714')","('1134', '1710', '1722', '1800', '236')",10,7,43,2,3,4.19
"('1732', '1751', '1888', '393', '436')","('1074', '1544', '1683', '1891', '2035')",-78,-83,72,4,5,4.17
"('1110', '123', '145', '1711', '1721')","('1709', '1885', '1894', '2039', '2047')",4,2,29,1,2,4.14
"('133', '1884', '469', '695', '934')","('1088', '376', '688', '711', '966')",7,5,29,1,2,4.14
"('1495', '1498', '198', '251', '345')","('1506', '1733', '1886', '365', '397')",6,4,29,1,2,4.14
"('1501', '208', '283', '911', '951')","('1051', '111', '1725', '1887', '1895')",7,5,29,2,2,4.14
"('1890', '2101', '339', '361', '915')","('1425', '1536', '1915', '271', '383')",8,6,29,3,2,4.14
"('1495', '1498', '1507', '198', '251')","('111', '1497', '1725', '1887', '1895')",13,8,73,3,5,4.11
"('1890', '361', '467', '915', '960')","('164', '275', '369', '84', '948')",17,12,73,2,5,4.11
"('164', '275', '369', '779', '948')","('1714', '1723', '423', '441', '445')",18,15,44,3,3,4.09
"('275', '369', '703', '913', '948')","('133', '1884', '2048', '469', '901')",12,9,44,2,3,4.09
"('1065', '275', '369', '703', '913')","('133', '1884', '2048', '469', '901')",17,10,103,5,7,4.08
"('15', '1838', '1885', '1985', '2047')","('1023', '121', '1739', '1740', '699')",13,9,59,2,4,4.07
"('1607', '1727', '2034', '353', '690')","('1501', '208', '299', '679', '911')",14,10,59,3,4,4.07
"('2091', '2101', '361', '467', '960')","('168', '1712', '1716', '302', '956')",13,9,59,1,4,4.07
"('1502', '1504', '1531', '168', '1712')","('124', '1444', '1715', '185', '978')",27,18,133,5,9,4.06
"('1723', '1889', '221', '441', '980')","('1499', '1718', '179', '677', '753')",-76,-83,104,3,7,4.04
"('1110', '1505', '1711', '1721', '1899')","('1890', '201', '2091', '2092', '467')",19,13,90,4,6,4.0
"('1495', '1498', '1507', '198', '251')","('1737', '248', '389', '689', '761')",16,12,60,4,4,4.0
"('109', '166', '2058', '296', '375')","('1005', '1749', '1903', '2044', '672')",10,7,45,4,3,4.0
"('111', '1725', '1734', '324', '708')","('1502', '1712', '1716', '904', '988')",4,2,30,1,2,4.0
"('1110', '1721', '1899', '45', '702')","('15', '1730', '1885', '2032', '2047')",10,8,30,3,2,4.0
"('133', '136', '1884', '1944', '695')","('1732', '1751', '1918', '393', '436')",7,5,30,2,2,4.0
"('1425', '1536', '1915', '2030', '383')","('1733', '1902', '397', '440', '64')",6,4,30,2,2,4.0
"('1541', '1713', '2050', '788', '891')","('1501', '208', '283', '299', '998')",7,5,30,1,2,4.0
"('1594', '1718', '1914', '677', '958')","('137', '243', '248', '689', '761')",7,5,30,2,2,4.0
"('1074', '1533', '1683', '754', '87')","('120', '1719', '739', '757', '905')",2,1,15,1,1,4.0
"('145', '1711', '1721', '1899', '89')","('1717', '2059', '458', '714', '959')",3,2,15,1,1,4.0
"('15', '1885', '2047', '399', '976')","('1000', '1005', '165', '1883', '1903')",3,2,15,1,1,4.0
"('1562', '1732', '1916', '393', '63')","('120', '431', '717', '739', '757')",3,2,15,1,1,4.0
"('1714', '1889', '423', '441', '445')","('179', '2040', '713', '72', '958')",2,1,15,1,1,4.0
"('1717', '2042', '458', '919', '93')","('1521', '178', '1900', '252', '304')",2,1,15,2,1,4.0
"('1732', '1888', '1918', '393', '63')","('164', '275', '779', '84', '913')",2,1,15,2,1,4.0
"('1733', '365', '397', '440', '696')","('1500', '1724', '1882', '1897', '2033')",2,1,15,2,1,4.0
"('1498', '1507', '1956', '198', '990')","('1444', '1513', '1517', '57', '978')",6,3,46,3,3,3.91
"('1513', '1715', '185', '57', '978')","('1739', '2046', '2106', '452', '56')",13,10,46,3,3,3.91
"('1134', '1710', '1800', '236', '51')","('1717', '2059', '363', '762', '959')",6,4,31,4,2,3.87
"('133', '136', '2048', '469', '695')","('1541', '2050', '209', '213', '349')",8,6,31,2,2,3.87
"('133', '136', '1884', '2048', '469')","('1541', '2050', '209', '213', '349')",-69,-74,79,3,5,3.8
"('120', '21', '278', '431', '905')","('1074', '1544', '1683', '1728', '1891')",15,13,32,2,2,3.75
"('1500', '1882', '1897', '1913', '2064')","('1732', '1751', '1918', '393', '436')",8,6,32,2,2,3.75
"('1521', '304', '317', '330', '923')","('1477', '190', '193', '224', '258')",7,5,32,4,2,3.75
"('1723', '1889', '423', '441', '445')","('1513', '1517', '185', '468', '978')",6,4,32,2,2,3.75
"('1000', '1508', '165', '1883', '1903')","('133', '1884', '2048', '469', '934')",3,2,16,1,1,3.75
"('1074', '1533', '1683', '1898', '673')","('137', '238', '243', '389', '689')",3,2,16,1,1,3.75
"('1074', '1544', '1683', '1891', '673')","('1434', '1500', '1882', '1897', '2037')",3,2,16,1,1,3.75
"('121', '1739', '1740', '1742', '2106')","('120', '1719', '739', '757', '905')",2,1,16,1,1,3.75
"('1477', '190', '193', '224', '258')","('1023', '1739', '1740', '2046', '442')",3,2,16,2,1,3.75
"('1498', '1507', '198', '251', '764')","('1733', '1886', '365', '440', '979')",2,1,16,1,1,3.75
"('15', '1885', '1894', '2032', '2047')","('1000', '1508', '1749', '1883', '672')",1,0,16,1,1,3.75
"('1506', '1886', '1902', '365', '397')","('168', '1712', '1716', '228', '988')",2,1,16,2,1,3.75
"('1607', '1727', '2034', '448', '680')","('1501', '208', '283', '299', '911')",3,2,16,1,1,3.75
"('1719', '739', '757', '905', '937')","('1739', '1740', '452', '56', '699')",3,2,16,3,1,3.75
"('1740', '1741', '1742', '452', '56')","('109', '2130', '216', '270', '296')",5,4,16,1,1,3.75
"('1890', '361', '467', '915', '960')","('1533', '1683', '1891', '2035', '673')",4,3,16,1,1,3.75
"('198', '251', '345', '422', '990')","('1733', '397', '64', '696', '979')",3,2,16,1,1,3.75
"('124', '185', '468', '57', '98')","('120', '21', '431', '739', '905')",29,22,113,4,7,3.72
"('1719', '2057', '21', '431', '781')","('165', '1903', '2061', '435', '983')",13,10,49,1,3,3.67
"('120', '278', '739', '757', '905')","('1000', '1005', '1508', '165', '1749')",-55,-60,82,3,5,3.66
"('1503', '1720', '1727', '386', '42')","('1884', '1944', '2048', '469', '765')",13,7,99,4,6,3.64
"('1065', '164', '26', '275', '779')","('1477', '1853', '190', '193', '258')",5,3,33,1,2,3.64
"('1538', '1889', '1892', '2036', '221')","('1718', '179', '677', '753', '958')",10,7,50,3,3,3.6
"('1495', '1507', '251', '422', '764')","('124', '1715', '185', '57', '978')",-88,-93,85,1,5,3.53
"('2038', '208', '299', '911', '951')","('1538', '1723', '1889', '221', '441')",-82,-86,68,3,4,3.53
"('1541', '349', '722', '788', '891')","('1723', '1889', '2036', '221', '441')",15,12,51,2,3,3.53
"('1503', '1720', '1727', '2034', '42')","('1884', '1944', '2048', '469', '765')",5,3,34,3,2,3.53
"('166', '1904', '2058', '216', '270')","('147', '1506', '1886', '365', '696')",6,4,34,1,2,3.53
"('1853', '190', '193', '224', '76')","('1501', '283', '679', '911', '951')",12,10,34,4,2,3.53
"('369', '703', '779', '84', '913')","('168', '1712', '1716', '302', '956')",7,5,34,1,2,3.53
"('1000', '165', '1903', '2044', '983')","('133', '1884', '469', '922', '934')",1,0,17,1,1,3.53
"('1112', '146', '1630', '2043', '344')","('1425', '1915', '2030', '383', '950')",4,3,17,1,1,3.53
"('1500', '1882', '1897', '1913', '2064')","('1503', '1720', '353', '386', '448')",3,2,17,1,1,3.53
"('1501', '283', '299', '679', '951')","('120', '278', '431', '757', '905')",3,2,17,1,1,3.53
"('1503', '1720', '1727', '2034', '353')","('1521', '1900', '304', '330', '731')",3,2,17,1,1,3.53
"('1541', '1713', '209', '213', '349')","('1501', '208', '283', '299', '911')",5,4,17,2,1,3.53
"('1709', '1885', '2039', '2047', '399')","('1502', '168', '1712', '1716', '302')",2,1,17,1,1,3.53
"('1732', '1751', '1888', '1918', '43')","('275', '369', '703', '779', '84')",3,2,17,1,1,3.53
"('1886', '1902', '365', '397', '440')","('1088', '146', '1630', '376', '688')",1,0,17,2,1,3.53
"('1890', '201', '2091', '53', '915')","('2042', '2059', '458', '762', '93')",5,4,17,1,1,3.53
"('2042', '458', '714', '93', '959')","('1739', '2046', '2106', '452', '699')",3,2,17,2,1,3.53
"('15', '1885', '2039', '2047', '400')","('1536', '1563', '1915', '2030', '383')",6,4,35,2,2,3.43
"('1501', '208', '281', '283', '299')","('275', '369', '779', '84', '948')",12,10,35,1,2,3.43
"('1890', '2091', '361', '467', '915')","('1477', '193', '224', '258', '896')",5,3,35,1,2,3.43
"('15', '1838', '1885', '2032', '2039')","('1890', '2091', '339', '361', '467')",27,20,123,3,7,3.41
"('1425', '1536', '1915', '2030', '383')","('1477', '1853', '190', '193', '258')",-89,-94,88,2,5,3.41
"('1749', '1903', '2044', '672', '983')","('109', '166', '1731', '296', '323')",14,11,53,4,3,3.4
"('1000', '1508', '165', '1749', '2044')","('1890', '467', '915', '916', '960')",6,4,36,3,2,3.33
"('1000', '1749', '1903', '2044', '672')","('1890', '467', '915', '916', '960')",9,7,36,1,2,3.33
"('1051', '1497', '210', '417', '708')","('124', '1517', '185', '468', '57')",12,10,36,2,2,3.33
"('1134', '1710', '1800', '236', '3')","('1717', '2042', '2059', '458', '714')",12,10,36,3,2,3.33
"('1000', '1508', '165', '1749', '672')","('1890', '2101', '361', '467', '916')",4,3,18,2,1,3.33
"('1000', '165', '1903', '2044', '983')","('133', '136', '1884', '469', '934')",5,4,18,2,1,3.33
"('1088', '146', '2043', '693', '966')","('1134', '1800', '236', '28', '3')",4,3,18,1,1,3.33
"('1134', '1710', '1800', '3', '970')","('339', '361', '915', '916', '960')",4,3,18,1,1,3.33
"('146', '2043', '711', '961', '966')","('124', '1513', '1517', '185', '468')",3,2,18,1,1,3.33
"('1501', '283', '299', '911', '951')","('1499', '1718', '179', '753', '77')",7,6,18,1,1,3.33
"('1541', '1713', '2050', '788', '891')","('1714', '1723', '423', '445', '902')",4,3,18,1,1,3.33
"('1562', '1732', '1916', '393', '436')","('120', '1719', '431', '717', '739')",3,2,18,1,1,3.33
"('1562', '1751', '1888', '1916', '393')","('120', '431', '739', '757', '905')",4,3,18,1,1,3.33
"('166', '1731', '1904', '270', '406')","('1521', '252', '304', '317', '731')",4,3,18,1,1,3.33
"('166', '270', '296', '406', '977')","('15', '1885', '2032', '2047', '399')",2,1,18,1,1,3.33
"('1730', '1838', '1894', '2032', '399')","('1717', '458', '714', '762', '959')",2,1,18,1,1,3.33
"('1882', '1897', '2033', '2062', '697')","('1503', '1720', '2034', '386', '42')",3,2,18,1,1,3.33
"('216', '270', '296', '323', '977')","('1531', '1712', '1716', '682', '956')",8,7,18,1,1,3.33
"('1074', '1533', '1544', '673', '754')","('120', '717', '739', '757', '937')",10,7,55,1,3,3.27
"('1434', '1500', '1882', '1897', '2037')","('103', '1497', '1725', '210', '324')",8,6,37,2,2,3.24
"('1500', '1882', '1913', '2033', '2062')","('1503', '1720', '2034', '386', '42')",10,8,37,4,2,3.24
"('1538', '1714', '1889', '1892', '980')","('1888', '1916', '393', '436', '685')",10,8,37,1,2,3.24
"('1501', '208', '281', '283', '679')","('275', '369', '703', '779', '84')",14,11,56,5,3,3.21
"('1713', '213', '349', '722', '788')","('1594', '1718', '677', '713', '958')",9,6,56,4,3,3.21
"('275', '779', '84', '913', '948')","('1710', '3', '51', '735', '949')",15,11,75,2,4,3.2
"('1088', '1112', '1630', '2043', '711')","('1506', '365', '397', '64', '696')",8,6,38,3,2,3.16
"('1444', '1513', '1715', '2045', '57')","('1503', '1720', '1727', '2034', '353')",8,6,38,3,2,3.16
"('1521', '178', '2052', '252', '304')","('15', '1838', '1894', '399', '400')",11,9,38,1,2,3.16
"('103', '111', '1497', '324', '708')","('123', '1711', '1721', '45', '89')",8,7,19,1,1,3.16
"('111', '1497', '1725', '210', '417')","('1710', '236', '28', '3', '970')",4,3,19,1,1,3.16
"('1110', '145', '1711', '686', '702')","('1717', '2042', '2059', '714', '762')",3,2,19,1,1,3.16
"('1501', '283', '299', '679', '951')","('120', '1719', '431', '717', '739')",5,4,19,2,1,3.16
"('1507', '198', '251', '422', '990')","('1737', '238', '389', '727', '761')",2,1,19,1,1,3.16
"('1538', '1714', '1889', '1892', '2036')","('1751', '1888', '1916', '393', '436')",1,0,19,1,1,3.16
"('1541', '1600', '2050', '209', '788')","('1548', '179', '677', '753', '958')",3,2,19,1,1,3.16
"('1559', '1718', '2040', '677', '72')","('1088', '1112', '182', '376', '711')",5,4,19,1,1,3.16
"('1709', '1730', '1838', '1894', '2047')","('1717', '458', '714', '762', '959')",5,4,19,2,1,3.16
"('1737', '238', '243', '689', '727')","('1713', '209', '213', '349', '891')",5,4,19,1,1,3.16
"('2042', '2059', '223', '714', '919')","('1722', '1800', '2031', '236', '970')",4,3,19,1,1,3.16
"('2058', '2130', '270', '296', '323')","('1531', '1716', '219', '228', '956')",3,2,19,1,1,3.16
"('1000', '1005', '1508', '165', '1749')","('1500', '1882', '1897', '1913', '697')",15,12,58,3,3,3.1
"('1088', '1112', '146', '1630', '2043')","('1134', '1800', '236', '28', '51')",12,9,58,5,3,3.1
"('1503', '1727', '2034', '353', '448')","('121', '1739', '1742', '2106', '452')",16,13,58,3,3,3.1
"('121', '1739', '1740', '2046', '2106')","('1110', '1505', '1721', '1899', '426')",13,11,39,2,2,3.08
"('1507', '198', '251', '422', '990')","('1737', '238', '248', '689', '727')",8,6,39,1,2,3.08
"('1607', '1720', '1727', '2034', '42')","('128', '1521', '1900', '252', '304')",6,4,39,2,2,3.08
"('1739', '1740', '2046', '2106', '56')","('109', '166', '2130', '216', '270')",11,9,39,3,2,3.08
"('1477', '190', '193', '224', '896')","('165', '1749', '1883', '672', '983')",21,17,79,3,4,3.04
